/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_26_640.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_26_640.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_26_640.jpg, 0, 1, 0, 11.68867
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_26_744.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_26_744.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_26_744.jpg, 0, 1, 0, 12.66288
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_26_853.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_26_853.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_26_853.jpg, -0.235194, 1, 0, 13.72221
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_26_955.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_26_955.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_26_955.jpg, -0.4256451, 1, 0, 14.74176
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_061.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_061.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_061.jpg, -0.1428652, 1, 0, 16.05924
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_181.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_181.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_181.jpg, -0.502877, 1, 0, 17.25788
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_281.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_281.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_281.jpg, -0.4737411, 1, 0, 18.05923
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_389.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_389.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_389.jpg, -0.2682595, 1, 0, 19.24179
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_498.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_498.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_498.jpg, -0.5947702, 1, 0, 20.36613
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_608.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_608.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_608.jpg, -0.6819327, 1, 0, 21.10175
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_719.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_719.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_719.jpg, -0.3469734, 1, 0, 22.33097
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_830.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_830.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_830.jpg, -0.01613975, 1, 0, 23.34083
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_27_937.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_27_937.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_27_937.jpg, 0, 1, 0, 24.47829
/media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/center_2018_12_13_08_14_28_055.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/left_2018_12_13_08_14_28_055.jpg, /media/jpalves/Trabalho/Desktop/Unity/Default Linux desktop Universal_Data/IMG/right_2018_12_13_08_14_28_055.jpg, 0, 1, 0, 25.43016
